0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
-20478, 269
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
4, 0
4, 0
11, 0
14, 0
14, 0
14, 0
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
18, 0
18, 0
18, 0
18, 0
18, 0
11, 0
0, -4
0, -5
4, -7
0, -9
0, -9
0, -7
0, -7
0, -9
0, -7
0, -9
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
18, 0
18, 0
18, -2
18, 0
21, 0
18, 0
18, 0
18, 0
18, 0
18, -2
18, 0
18, 0
18, 0
18, 0
18, 0
18, 0
11, 0
11, 0
11, 0
7, 0
7, 0
0, 0
-4, 0
-4, 0
-4, -5
-4, -5
0, -9
0, -7
0, -9
0, -7
0, -9
4, -7
0, -9
7, -5
11, -5
11, -5
7, -5
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
32, 0
18, 0
18, -2
18, 0
18, 0
18, 0
18, 0
18, 0
18, 0
18, -2
18, 0
21, 0
18, 0
18, 0
18, 0
18, 0
18, 0
18, -2
18, 0
18, 0
18, 0
18, 0
18, 0
21, 0
18, 0
18, 0
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
18, -2
18, 0
18, 0
18, 0
18, 0
18, 0
18, 0
18, 0
21, 0
18, 0
18, 0
18, 0
18, -2
18, 0
18, 0
18, 0
18, 0
18, 0
14, 0
11, 0
7, 0
11, 0
7, 0
11, 0
7, 0
11, 0
7, 0
11, 0
7, 0
11, 0
7, 0
11, 0
7, 0
7, 0
0, 0
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
-20478, 269
11, 5
7, 5
